"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"5121d0f69f81f31ed7fa759c","Ellie Goulding","Anything Could Happen","Anything Could Happen","287","GBUM71205026","INTERSCOPE/CHERRYTREE","False","spotify:track:7hMqIrwysNlIXRmFCIn5j3","00602537137428"
"512200449f81f31ed7fe71ee","Kill The Noise & Feed Me","Black Magic","Thumbs Up","235","USA2P1271807","OWSLA","False","spotify:track:2hiUFddzxnzlPA8qLLmniL","887158247972"
"51323f58cf683a266e4e9d95","Calvin Harris feat. Florence Welch","Sweet Nothing","Sweet Nothing (Diplo + Grandtheft Remix)","308","GBARL1202425","Columbia","False","spotify:track:35Zv0HFPaXFfkZg32R84OH","886443766129"
"4eb7127a99968e3096000e5f","Andys iLL","Remixes","Europe - The Final Countdown (Andy's iLL Dubfix)","270","","","","",""
"4e7f85f999968e2e380025f4","Fedde Le Grand & Patric la Funk","","Autosave (Original Mix)","395","","","","spotify:track:1iWLwIVBuRet74wDl2hONE",""
"50f4bbf5cf683a34b83bfd7e","Crazibiza","Coco Loco","Coco Loco (Original Mix)","373","","","","spotify:track:3OE9EkWqxn3VGk9qCpZq4B",""
"51479a3fcf683a7082af671b","Justin Bieber/The Sound Chemist","Blah","Untitled","157","","","","",""
"5134364a0f812c66dc4db8e6","Flux Pavilion","Circus One presented by Doctor P and Flux Pavilion","Bass Cannon","310","GBQZQ1100314","Circus Records","False","spotify:track:1fc12F23NDBAN1Y75GEc1v","5055199503561"
"516e0bdccf683a4b74082056","The Sound Chemist/Queenston","The Killer's Notebook","Untitled WIP","137","","","","",""
"51428593cf683a2adb754d06","JAQL/Truxton/The Sound Chemist/LapFox Trax","Retourne","Crap Slap","196","","","","",""
"512159549f81f31ed7f22958","Ok Go","180/365","Needing/Getting (Live at Club Nokia: Los Angeles, CA 11/27/10)","318","USR3B1100008","Paracadute","False","spotify:track:6E2VIVkVnse84GpG8cgM64","886443037670"
"5121f0079f81f31ed7fd3022","Macklemore & Ryan Lewis","The Heist","Can't Hold Us (feat. Ray Dalton)","258","GMM881200021","Macklemore","False","spotify:track:3bidbhpOYeV4knp8AIu8Xn","707541528191"
"4fe87a39cf683a7e4a000118","Madeon","http://www.beatmassacre.com","Minimix (Annie Mac Radio 1)","303","","","","",""
"5139a389cf683a4cade41d29","Poppa Smurf","","Untitled","333","","","","",""
"4f4931a7c7d26c4ae20052fc","Stafford Brothers ft Ollie James","Stafford Brothers - Falling feat Ollie James","Falling (Starkillers Remix)","323","","","","",""
"5020c143cf683a4d5c000f1d","Foxsky","","Kirby Smash","231","","","","",""
"513911c80f812c2bc4f9aeba","Avicii","X You","X You","411","SEUM71300457","Casablanca / Republic Records","False","spotify:track:1FH7KpARzvcRXZZm2RNdse","00602537347155"
"4f2ae5a9c7d26c70c8004167","Jason Derulo vs. Fork'n'Knife","Fork'n'Knife","Don't Wanna Go Home (DWGH)","253","","","","",""
"4feb7d57cf683a46820000f8","Zedd","","Spectrum(TIMarbury Remix)","311","","","","",""
"4e0c28c299968e58de0029e4","Apeboy","","Enya vs Prodigy (Lenlow Edit)","328","","","","",""
"5109c6e6cf683a1bf3e99467","M? ","","Glass","199","","","","spotify:track:5xv2iklZk5RUdRBcRH7K8B",""
"503f7879cf683a6335002cfb","DJ Schmolli","","Gangnam Starships Died In Zedd's Domino Arms (extended) (2012)","285","","","","",""
"51147f0acf683a5838e76af3","Icona Pop","cavemansound.com","I Love It (Case & Point Bootleg)","371","","","","",""
"51637570cf683a225f8d2ccc","Shortcircles","","No 1 But U","354","","","","spotify:track:4ZBqeWLAXf6kKD06uKykrt",""
"51637c49cf683a22486191d7","Nocow1","","Ratha","274","","","","",""
"51635a45cf683a224b834401","Nanobyte","","Lost Time (Vaun Remix)","357","","","","",""
"515cdf21cf683a2791b283c4","Future Grooves","Future Grooves Vol. 2","Watching You Go","244","","","","",""
"512da149cf683a3410b73550","Future Collection","Future Collection Compilation [FCC#001]","GhostChant - (S)no(w)","403","","","","",""
"51637b9dcf683a22453b5b1c","Nocow1","","Rill of Savvy","383","","","","",""
"5121f3409f81f31ed7fd6bed","Vaun","Comatose EP","Comatose","339","FR6V80163207","Redshift-One Records","False","spotify:track:6VAAWgHhp3Wkdy43m1BDCO","3610151213142"
"515c8aefcf683a27a50093c8","Ghosts","Judge","Sniper Wolf","307","","","","",""
"516371d1cf683a2254b07820","GhostChant 1","VA - Space & Bass [SSR002]","Addiction","328","","","","",""
"5162e35ecf683a225ce8db60","Yoko Duo","","Half Awake (Nocow Remix)","246","","","","spotify:track:430WUCw2kjWKxCVxZtd6T9",""
"516380a5cf683a225f8d2dc6","Unknown","Sparks EP","Marijuana","181","","","","",""
"51635570cf683a224b8343ad","Vaun","","Taking Over","187","","","","",""
"5162df79cf683a225f8d2228","Ghosts 1","","Angel Of Death","214","","","","",""
"516343c4cf683a225ce8e1b0","GhostChant","Fables","Laid To Rest","309","GB8KE1201033","Audio Rejectz","False","spotify:track:4MwwEGNVUMeMpT91kiCLeB","5055453656194"
"5162e403cf683a225f8d224a","Trim","","Notice Now (Nocow Bootleg)","246","","","","",""
"5121e6b69f81f31ed7fc6739","Vaun","Comatose EP","Colourful","339","FR6V80163208","Redshift-One Records","False","spotify:track:7cbTqrh2CBaGnrTcizeNjB","3610151213142"
"515c814fcf683a27a6e44229","Ghosts","WLVS","Escort Service","194","","","","spotify:track:3ZzXfCkGSkciVgETY3AkXi",""
"51636fa3cf683a2254b077fd","GhostChant1","Future Grooves Vol. 2","So True","285","","","","",""
"5162e3abcf683a2251ee2d70","Nocow","","Stay Close","221","","","","",""
"5163569ccf683a224e4e76dc","Vaun & Jafu","","Untitled (WIP)","262","","","","",""
"515c85d8cf683a27aa79322f","Ghosts","WLVS","WLVZ","261","","","","",""
"516334aacf683a225d4d8047","GhostChant","Fables","Fail","277","GB8KE1201035","Audio Rejectz","False","spotify:track:2dFRdOF2bvMJnbczGlviV9","5055453656194"
"5121e5709f81f31ed7fc4b3b","Synkro, Indigo","Brownswood Electric 2","Knowing You","295","GBMEF1100375","Brownswood Recordings","False","spotify:track:6w4gwDjZIsPlPmkjWLw2yS","5060180321130"
"5162e37bcf683a2248618709","Nocow","","Things I Know","330","","","","",""
"5163548dcf683a225f8d2a30","Vaun","","Slow Down","262","","","","",""
"5162e34acf683a225f8d2242","Nocow","","Won't","280","","","","",""
"516311f4cf683a225f8d2437","RAJA","Nostalgia For the Light EP (ROUGH)","He Won't Pay Me ","246","","","","",""
"51631b37cf683a2251ee303b","Com Truise 2","","Demo 1","247","","","","",""
"51635e7ccf683a2251ee35cf","J22","","Videolympics_033113","177","","","","",""
"5161fbc8cf683a2251ee25c1","Selva Oscura","REFRACTIDES ~~~","I Don't Feel Home","366","","","","",""
"51629fc3cf683a225f8d20d4","SLUGABED","","UNTITLED TRAKK","323","","","","",""
"51631ad2cf683a225d4d7e12","Com Truise 3","","Demo 2","229","","","","",""
"5163555acf683a22453b5815","Shigeto","","Our Life Ft. Brandon Mitchell & Carlos Garcia","334","","","","",""
"5161fb6fcf683a225ce8d37c","Selva Oscura","REFRACTIDES ~~~","Taste Water, Glow Blue","271","","","","",""
"51629f8dcf683a2251ee2bf6","SLUGABED","","UNTITLEDDDD","269","","","","",""
"516383f6cf683a224b8347a1","Unknown","","How To Dress Well - & It Was U (unfinished Mister Lies Edit)","160","","","","",""
"51636b42cf683a225ce8e4f4","Corduroi 1","Jangala","Qualia","217","","","","",""
"51637a39cf683a225ce8e62d","hypha","","Untitled","206","","","","",""
"516380c9cf683a225d4d86bd","Mister Lies","LP2 Demos","Nymph (demo)","284","","","","",""
"5163863fcf683a225d4d8758","Beep","Remixes","Mbira (Shortcircles remix)","311","","","","",""
"51637be2cf683a2254b07909","Battletoad","","Ribbit","144","","","","",""
"516384f8cf683a225f8d2e44","Unknown","Sparks EP","Send The Pain On","337","","","","",""
"516389dccf683a2257bf8083","Shortcircles","","Tunnels","383","","","","spotify:track:5r0GNlYo1enoeetKAt9Aip",""
"5121cb3d9f81f31ed7fa07eb","Flight Facilities","Crave You Remixed","Crave You (Adventure Club Dubstep Remix)","232","AUGB20800293","Bang Gang 12inches","False","","0807297417609"
"5121da729f81f31ed7fb424b","On The Spot Trio","Straight Out The Garden","Dirt","235","USPF21010031","U & L Records, Inc.","False","spotify:track:608ooWGLa9ItNQGWSwHHcC","844185045230"
"4f5d4199c7d26c4d010010dd","Alan Evans","Let It Ride...","Let It Ride","282","","","","",""
"512063529f81f31ed7d933e9","Curtis Mayfield","Beautiful Brother - The Essential","Tripping Out","230","NLHR51132802","Metro / Union Square Music","False","spotify:track:6jMnZuV7fMPtdbaanVzmnm","0698458118882"
"5120998e9f81f31ed7dfad98","Monophonics","Like Yesterday 7"" Single","Like Yesterday","252","US6US1100007","Colemine Records","False","spotify:track:2ysb7DVDNcf0OEGdlcTzPz","847108067692"
"51213b7e9f81f31ed7ef7e12","Soulive","Bowlive - Live at the Brooklyn Bowl","Too Much ft Nigel Hall, Ivan Neville & The Shady Horns","285","USA371226178","Royal Family Records","False","spotify:track:4tOKKTvFkD9XjxVTotGNY4","885686706787"
"4fe0ff6ccf683a5c62001c8a","Killbot","","Sound Surgery","288","","","","spotify:track:3XHuCgS0b0DQUpCPN8giSM",""
"5135f837cf683a4cb13d9ca9","Alan Evans Trio","MERKABA","Thor","203","","","","spotify:track:3dxbrdRwva3yIbebteK9qU",""
"5135f8d2cf683a4ca46bb764","Alan Evans Trio","MERKABA","Gone","269","","","","spotify:track:4MY5Wf7TQY3gp6rMtXiB85",""
"5135f8e9cf683a4ca1fbf150","Alan Evans Trio","MERKABA","Life Is Harder To Live","314","","","","spotify:track:1jGSIqa5Jvce1Q9f11uhgo",""
"5135f8fbcf683a4cb57a333c","Alan Evans Trio","MERKABA","Cosmic Hazel Dust","258","","","","spotify:track:6bBM8IsE8QvpzkaTKrDZ1F",""
"5135f913cf683a4cade3e38c","Alan Evans Trio","MERKABA","Who Dare Knock","375","","","","spotify:track:4vJNqzpq6T672o5NgjrZCg",""
"5135f923cf683a4ca46bb768","Alan Evans Trio","MERKABA","They Call Me Velvet","215","","","","spotify:track:4r7ZisBDAqFzfKoj0pUW6A",""
